service_id,date,exception_type
000153,20200206,1
000153,20200207,1
000153,20200210,1
000153,20200211,1
000153,20200212,1
000153,20200213,1
000153,20200214,1
000153,20200217,1
000153,20200218,1
000153,20200219,1
000153,20200220,1
000153,20200221,1
000153,20200224,1
000153,20200225,1
000153,20200226,1
000153,20200227,1
000153,20200228,1
000153,20200302,1
000153,20200303,1
000153,20200304,1
000153,20200305,1
000153,20200306,1
000153,20200309,1
000153,20200310,1
000153,20200311,1
000153,20200312,1
000153,20200313,1
000153,20200316,1
000153,20200317,1
000153,20200318,1
000153,20200319,1
000153,20200320,1
000153,20200323,1
000153,20200324,1
000153,20200325,1
000153,20200326,1
000153,20200327,1
000153,20200330,1
000153,20200331,1
000153,20200401,1
000153,20200402,1
000153,20200403,1
000153,20200406,1
000153,20200407,1
000153,20200408,1
000153,20200409,1
000153,20200410,1
000153,20200414,1
000153,20200415,1
000153,20200416,1
000153,20200417,1
000153,20200420,1
000153,20200421,1
000153,20200422,1
000153,20200423,1
000153,20200424,1
000153,20200427,1
000153,20200428,1
000153,20200429,1
000153,20200430,1
000153,20200504,1
000153,20200505,1
000153,20200506,1
000163,20191216,1
000163,20191217,1
000163,20191218,1
000163,20191219,1
000163,20191223,1
000163,20191224,1
000163,20191230,1
000163,20191231,1
000163,20200102,1
000163,20200107,1
000163,20200108,1
000163,20200109,1
000163,20200113,1
000163,20200114,1
000163,20200115,1
000163,20200116,1
000163,20200120,1
000163,20200121,1
000163,20200122,1
000163,20200123,1
000163,20200127,1
000163,20200128,1
000163,20200129,1
000163,20200130,1
000163,20200203,1
000163,20200204,1
000163,20200205,1
000163,20200206,1
000163,20200210,1
000163,20200211,1
000163,20200212,1
000163,20200213,1
000163,20200217,1
000163,20200218,1
000163,20200219,1
000163,20200220,1
000163,20200224,1
000163,20200225,1
000163,20200226,1
000163,20200227,1
000163,20200302,1
000163,20200303,1
000163,20200304,1
000163,20200305,1
000163,20200309,1
000163,20200310,1
000163,20200311,1
000163,20200312,1
000163,20200316,1
000163,20200317,1
000163,20200318,1
000163,20200319,1
000163,20200323,1
000163,20200324,1
000163,20200325,1
000163,20200326,1
000163,20200330,1
000163,20200331,1
000163,20200401,1
000163,20200402,1
000163,20200406,1
000163,20200407,1
000163,20200408,1
000163,20200409,1
000163,20200414,1
000163,20200415,1
000163,20200416,1
000163,20200420,1
000163,20200421,1
000163,20200422,1
000163,20200423,1
000163,20200427,1
000163,20200428,1
000163,20200429,1
000163,20200504,1
000163,20200505,1
000163,20200506,1
000163,20200507,1
000163,20200511,1
000163,20200512,1
000163,20200513,1
000163,20200514,1
000163,20200518,1
000163,20200519,1
000163,20200525,1
000163,20200526,1
000163,20200527,1
000163,20200528,1
000163,20200602,1
000163,20200603,1
000163,20200604,1
000163,20200608,1
000163,20200609,1
000163,20200615,1
000163,20200616,1
000163,20200617,1
000163,20200618,1
000163,20200622,1
000163,20200623,1
000163,20200624,1
000163,20200625,1
000163,20200629,1
000163,20200630,1
000163,20200701,1
000163,20200702,1
000163,20200706,1
000163,20200707,1
000163,20200708,1
000163,20200709,1
000163,20200914,1
000163,20200915,1
000163,20200916,1
000163,20200917,1
000163,20200921,1
000163,20200922,1
000163,20200923,1
000163,20200924,1
000163,20200928,1
000163,20200929,1
000163,20200930,1
000163,20201001,1
000163,20201005,1
000163,20201006,1
000163,20201007,1
000163,20201008,1
000163,20201012,1
000163,20201013,1
000163,20201014,1
000163,20201015,1
000163,20201019,1
000163,20201020,1
000163,20201021,1
000163,20201022,1
000163,20201027,1
000163,20201028,1
000163,20201029,1
000163,20201102,1
000163,20201103,1
000163,20201104,1
000163,20201105,1
000163,20201109,1
000163,20201110,1
000163,20201111,1
000163,20201112,1
000163,20201116,1
000163,20201117,1
000163,20201118,1
000163,20201119,1
000163,20201123,1
000163,20201124,1
000163,20201125,1
000163,20201126,1
000163,20201130,1
000163,20201201,1
000163,20201202,1
000163,20201203,1
000163,20201207,1
000163,20201209,1
000163,20201210,1
000165,20191215,1
000165,20191216,1
000165,20191217,1
000165,20191218,1
000165,20191219,1
000165,20191220,1
000165,20191221,1
000165,20191222,1
000165,20191223,1
000165,20191224,1
000165,20191225,1
000165,20191226,1
000165,20191227,1
000165,20191228,1
000165,20191229,1
000165,20191230,1
000165,20191231,1
000165,20200101,1
000165,20200102,1
000165,20200103,1
000165,20200104,1
000165,20200105,1
000165,20200106,1
000165,20200107,1
000165,20200108,1
000165,20200109,1
000165,20200110,1
000165,20200111,1
000165,20200112,1
000165,20200113,1
000165,20200114,1
000165,20200115,1
000165,20200116,1
000165,20200117,1
000165,20200118,1
000165,20200119,1
000165,20200120,1
000165,20200121,1
000165,20200122,1
000165,20200123,1
000165,20200124,1
000165,20200125,1
000165,20200126,1
000165,20200127,1
000165,20200128,1
000165,20200129,1
000165,20200130,1
000165,20200131,1
000165,20200201,1
000165,20200202,1
000165,20200203,1
000165,20200204,1
000165,20200205,1
000165,20200206,1
000165,20200207,1
000165,20200208,1
000165,20200209,1
000165,20200210,1
000165,20200211,1
000165,20200212,1
000165,20200213,1
000165,20200214,1
000165,20200215,1
000165,20200216,1
000165,20200217,1
000165,20200218,1
000165,20200219,1
000165,20200220,1
000165,20200221,1
000165,20200222,1
000165,20200223,1
000165,20200224,1
000165,20200225,1
000165,20200226,1
000165,20200227,1
000165,20200228,1
000165,20200229,1
000165,20200301,1
000165,20200302,1
000165,20200303,1
000165,20200304,1
000165,20200305,1
000165,20200306,1
000165,20200307,1
000165,20200308,1
000165,20200309,1
000165,20200310,1
000165,20200311,1
000165,20200312,1
000165,20200313,1
000165,20200314,1
000165,20200315,1
000165,20200316,1
000165,20200317,1
000165,20200318,1
000165,20200319,1
000165,20200320,1
000165,20200321,1
000165,20200322,1
000165,20200323,1
000165,20200324,1
000165,20200325,1
000165,20200326,1
000165,20200327,1
000165,20200328,1
000165,20200329,1
000165,20200330,1
000165,20200331,1
000165,20200401,1
000165,20200402,1
000165,20200403,1
000165,20200404,1
000165,20200405,1
000165,20200406,1
000165,20200407,1
000165,20200408,1
000165,20200409,1
000165,20200410,1
000165,20200411,1
000165,20200412,1
000165,20200413,1
000165,20200414,1
000165,20200415,1
000165,20200416,1
000165,20200417,1
000165,20200418,1
000165,20200419,1
000165,20200420,1
000165,20200421,1
000165,20200422,1
000165,20200423,1
000165,20200424,1
000165,20200425,1
000165,20200426,1
000165,20200427,1
000165,20200428,1
000165,20200429,1
000165,20200430,1
000165,20200501,1
000165,20200502,1
000165,20200503,1
000165,20200504,1
000165,20200505,1
000165,20200506,1
000165,20200507,1
000165,20200508,1
000165,20200509,1
000165,20200510,1
000165,20200511,1
000165,20200512,1
000165,20200513,1
000165,20200514,1
000165,20200515,1
000165,20200516,1
000165,20200517,1
000165,20200518,1
000165,20200519,1
000165,20200520,1
000165,20200521,1
000165,20200522,1
000165,20200523,1
000165,20200524,1
000165,20200525,1
000165,20200526,1
000165,20200527,1
000165,20200528,1
000165,20200529,1
000165,20200530,1
000165,20200531,1
000165,20200601,1
000165,20200602,1
000165,20200603,1
000165,20200604,1
000165,20200605,1
000165,20200606,1
000165,20200607,1
000165,20200608,1
000165,20200609,1
000165,20200610,1
000165,20200611,1
000165,20200612,1
000165,20200613,1
000165,20200614,1
000165,20200615,1
000165,20200616,1
000165,20200617,1
000165,20200618,1
000165,20200619,1
000165,20200620,1
000165,20200621,1
000165,20200622,1
000165,20200623,1
000165,20200624,1
000165,20200625,1
000165,20200626,1
000165,20200627,1
000165,20200628,1
000165,20200629,1
000165,20200630,1
000165,20200701,1
000165,20200702,1
000165,20200703,1
000165,20200704,1
000165,20200705,1
000165,20200706,1
000165,20200707,1
000165,20200708,1
000165,20200709,1
000165,20200710,1
000165,20200711,1
000165,20200712,1
000165,20200713,1
000165,20200714,1
000165,20200715,1
000165,20200716,1
000165,20200717,1
000165,20200718,1
000165,20200720,1
000165,20200721,1
000165,20200722,1
000165,20200723,1
000165,20200724,1
000165,20200725,1
000165,20200727,1
000165,20200728,1
000165,20200729,1
000165,20200730,1
000165,20200731,1
000165,20200801,1
000165,20200803,1
000165,20200804,1
000165,20200805,1
000165,20200806,1
000165,20200807,1
000165,20200808,1
000165,20200810,1
000165,20200811,1
000165,20200812,1
000165,20200813,1
000165,20200814,1
000165,20200817,1
000165,20200818,1
000165,20200819,1
000165,20200820,1
000165,20200821,1
000165,20200822,1
000165,20200824,1
000165,20200825,1
000165,20200826,1
000165,20200827,1
000165,20200828,1
000165,20200829,1
000165,20200831,1
000165,20200901,1
000165,20200902,1
000165,20200903,1
000165,20200904,1
000165,20200905,1
000165,20200907,1
000165,20200908,1
000165,20200909,1
000165,20200910,1
000165,20200911,1
000165,20200912,1
000165,20200914,1
000165,20200915,1
000165,20200916,1
000165,20200917,1
000165,20200918,1
000165,20200919,1
000165,20200920,1
000165,20200921,1
000165,20200922,1
000165,20200923,1
000165,20200924,1
000165,20200925,1
000165,20200926,1
000165,20200927,1
000165,20200928,1
000165,20200929,1
000165,20200930,1
000165,20201001,1
000165,20201002,1
000165,20201003,1
000165,20201004,1
000165,20201005,1
000165,20201006,1
000165,20201007,1
000165,20201008,1
000165,20201009,1
000165,20201010,1
000165,20201011,1
000165,20201012,1
000165,20201013,1
000165,20201014,1
000165,20201015,1
000165,20201016,1
000165,20201017,1
000165,20201018,1
000165,20201019,1
000165,20201020,1
000165,20201021,1
000165,20201022,1
000165,20201023,1
000165,20201024,1
000165,20201025,1
000165,20201026,1
000165,20201027,1
000165,20201028,1
000165,20201029,1
000165,20201030,1
000165,20201031,1
000165,20201101,1
000165,20201102,1
000165,20201103,1
000165,20201104,1
000165,20201105,1
000165,20201106,1
000165,20201107,1
000165,20201108,1
000165,20201109,1
000165,20201110,1
000165,20201111,1
000165,20201112,1
000165,20201113,1
000165,20201114,1
000165,20201115,1
000165,20201116,1
000165,20201117,1
000165,20201118,1
000165,20201119,1
000165,20201120,1
000165,20201121,1
000165,20201122,1
000165,20201123,1
000165,20201124,1
000165,20201125,1
000165,20201126,1
000165,20201127,1
000165,20201128,1
000165,20201129,1
000165,20201130,1
000165,20201201,1
000165,20201202,1
000165,20201203,1
000165,20201204,1
000165,20201205,1
000165,20201206,1
000165,20201207,1
000165,20201208,1
000165,20201209,1
000165,20201210,1
000165,20201211,1
000165,20201212,1
000167,20200711,1
000167,20200712,1
000167,20200718,1
000167,20200719,1
000167,20200725,1
000167,20200726,1
000167,20200728,1
000167,20200729,1
000167,20200730,1
000167,20200731,1
000167,20200801,1
000167,20200802,1
000167,20200808,1
000167,20200809,1
000167,20200815,1
000167,20200816,1
000167,20200822,1
000167,20200823,1
000167,20200829,1
000167,20200830,1
000167,20200905,1
000167,20200906,1
000167,20200912,1
000167,20200913,1
000172,20200713,1
000172,20200714,1
000172,20200715,1
000172,20200716,1
000172,20200717,1
000172,20200720,1
000172,20200721,1
000172,20200722,1
000172,20200723,1
000172,20200724,1
000172,20200727,1
000172,20200728,1
000172,20200729,1
000172,20200730,1
000172,20200731,1
000172,20200803,1
000172,20200804,1
000172,20200805,1
000172,20200806,1
000172,20200807,1
000172,20200810,1
000172,20200811,1
000172,20200812,1
000172,20200813,1
000172,20200814,1
000172,20200817,1
000172,20200818,1
000172,20200819,1
000172,20200820,1
000172,20200821,1
000172,20200824,1
000172,20200825,1
000172,20200826,1
000172,20200827,1
000172,20200828,1
000172,20200831,1
000172,20200901,1
000172,20200902,1
000172,20200903,1
000172,20200904,1
000172,20200907,1
000172,20200908,1
000172,20200909,1
000172,20200910,1
000172,20200911,1
000173,20191216,1
000173,20191217,1
000173,20191218,1
000173,20191219,1
000173,20191220,1
000173,20191221,1
000173,20191223,1
000173,20191224,1
000173,20191227,1
000173,20191228,1
000173,20191230,1
000173,20191231,1
000173,20200102,1
000173,20200103,1
000173,20200104,1
000173,20200107,1
000173,20200108,1
000173,20200109,1
000173,20200110,1
000173,20200111,1
000173,20200113,1
000173,20200114,1
000173,20200115,1
000173,20200116,1
000173,20200117,1
000173,20200118,1
000173,20200120,1
000173,20200121,1
000173,20200122,1
000173,20200123,1
000173,20200124,1
000173,20200125,1
000173,20200127,1
000173,20200128,1
000173,20200129,1
000173,20200130,1
000173,20200131,1
000173,20200201,1
000173,20200203,1
000173,20200204,1
000173,20200205,1
000173,20200206,1
000173,20200207,1
000173,20200208,1
000173,20200210,1
000173,20200211,1
000173,20200212,1
000173,20200213,1
000173,20200214,1
000173,20200215,1
000173,20200217,1
000173,20200218,1
000173,20200219,1
000173,20200220,1
000173,20200221,1
000173,20200222,1
000173,20200224,1
000173,20200225,1
000173,20200226,1
000173,20200227,1
000173,20200228,1
000173,20200229,1
000173,20200302,1
000173,20200303,1
000173,20200304,1
000173,20200305,1
000173,20200306,1
000173,20200307,1
000173,20200309,1
000173,20200310,1
000173,20200311,1
000173,20200312,1
000173,20200313,1
000173,20200314,1
000173,20200316,1
000173,20200317,1
000173,20200318,1
000173,20200319,1
000173,20200320,1
000173,20200321,1
000173,20200323,1
000173,20200324,1
000173,20200325,1
000173,20200326,1
000173,20200327,1
000173,20200328,1
000173,20200330,1
000173,20200331,1
000173,20200401,1
000173,20200402,1
000173,20200403,1
000173,20200404,1
000173,20200406,1
000173,20200407,1
000173,20200408,1
000173,20200409,1
000173,20200410,1
000173,20200411,1
000173,20200414,1
000173,20200415,1
000173,20200416,1
000173,20200417,1
000173,20200418,1
000173,20200420,1
000173,20200421,1
000173,20200422,1
000173,20200423,1
000173,20200424,1
000173,20200425,1
000173,20200427,1
000173,20200428,1
000173,20200429,1
000173,20200430,1
000173,20200502,1
000173,20200504,1
000173,20200505,1
000173,20200506,1
000173,20200507,1
000173,20200508,1
000173,20200509,1
000173,20200511,1
000173,20200512,1
000173,20200513,1
000173,20200514,1
000173,20200515,1
000173,20200516,1
000173,20200518,1
000173,20200519,1
000173,20200520,1
000173,20200522,1
000173,20200523,1
000173,20200525,1
000173,20200526,1
000173,20200527,1
000173,20200528,1
000173,20200529,1
000173,20200530,1
000173,20200602,1
000173,20200603,1
000173,20200604,1
000173,20200605,1
000173,20200606,1
000173,20200608,1
000173,20200609,1
000173,20200610,1
000173,20200612,1
000173,20200613,1
000173,20200615,1
000173,20200616,1
000173,20200617,1
000173,20200618,1
000173,20200619,1
000173,20200620,1
000173,20200622,1
000173,20200623,1
000173,20200624,1
000173,20200625,1
000173,20200626,1
000173,20200627,1
000173,20200629,1
000173,20200630,1
000173,20200701,1
000173,20200702,1
000173,20200703,1
000173,20200704,1
000173,20200706,1
000173,20200707,1
000173,20200708,1
000173,20200709,1
000173,20200710,1
000173,20200711,1
000173,20200914,1
000173,20200915,1
000173,20200916,1
000173,20200917,1
000173,20200918,1
000173,20200919,1
000173,20200921,1
000173,20200922,1
000173,20200923,1
000173,20200924,1
000173,20200925,1
000173,20200926,1
000173,20200928,1
000173,20200929,1
000173,20200930,1
000173,20201001,1
000173,20201002,1
000173,20201003,1
000173,20201005,1
000173,20201006,1
000173,20201007,1
000173,20201008,1
000173,20201009,1
000173,20201010,1
000173,20201012,1
000173,20201013,1
000173,20201014,1
000173,20201015,1
000173,20201016,1
000173,20201017,1
000173,20201019,1
000173,20201020,1
000173,20201021,1
000173,20201022,1
000173,20201023,1
000173,20201024,1
000173,20201027,1
000173,20201028,1
000173,20201029,1
000173,20201030,1
000173,20201031,1
000173,20201102,1
000173,20201103,1
000173,20201104,1
000173,20201105,1
000173,20201106,1
000173,20201107,1
000173,20201109,1
000173,20201110,1
000173,20201111,1
000173,20201112,1
000173,20201113,1
000173,20201114,1
000173,20201116,1
000173,20201117,1
000173,20201118,1
000173,20201119,1
000173,20201120,1
000173,20201121,1
000173,20201123,1
000173,20201124,1
000173,20201125,1
000173,20201126,1
000173,20201127,1
000173,20201128,1
000173,20201130,1
000173,20201201,1
000173,20201202,1
000173,20201203,1
000173,20201204,1
000173,20201205,1
000173,20201207,1
000173,20201209,1
000173,20201210,1
000173,20201211,1
000173,20201212,1
000175,20200713,1
000175,20200714,1
000175,20200715,1
000175,20200716,1
000175,20200717,1
000175,20200718,1
000175,20200720,1
000175,20200721,1
000175,20200722,1
000175,20200723,1
000175,20200724,1
000175,20200725,1
000175,20200727,1
000175,20200728,1
000175,20200729,1
000175,20200730,1
000175,20200731,1
000175,20200801,1
000175,20200803,1
000175,20200804,1
000175,20200805,1
000175,20200806,1
000175,20200807,1
000175,20200808,1
000175,20200810,1
000175,20200811,1
000175,20200812,1
000175,20200813,1
000175,20200814,1
000175,20200817,1
000175,20200818,1
000175,20200819,1
000175,20200820,1
000175,20200821,1
000175,20200822,1
000175,20200824,1
000175,20200825,1
000175,20200826,1
000175,20200827,1
000175,20200828,1
000175,20200829,1
000175,20200831,1
000175,20200901,1
000175,20200902,1
000175,20200903,1
000175,20200904,1
000175,20200905,1
000175,20200907,1
000175,20200908,1
000175,20200909,1
000175,20200910,1
000175,20200911,1
000175,20200912,1
000178,20200710,1
000178,20200711,1
000178,20200717,1
000178,20200718,1
000178,20200724,1
000178,20200725,1
000178,20200727,1
000178,20200728,1
000178,20200729,1
000178,20200730,1
000178,20200731,1
000178,20200801,1
000178,20200807,1
000178,20200808,1
000178,20200814,1
000178,20200815,1
000178,20200821,1
000178,20200822,1
000178,20200828,1
000178,20200829,1
000178,20200904,1
000178,20200905,1
000178,20200911,1
000178,20200912,1
000180,20191223,1
000180,20191224,1
000180,20191227,1
000180,20191230,1
000180,20191231,1
000180,20200102,1
000180,20200103,1
000180,20200107,1
000180,20200108,1
000180,20200109,1
000180,20200110,1
000180,20200113,1
000180,20200114,1
000180,20200115,1
000180,20200116,1
000180,20200117,1
000180,20200120,1
000180,20200121,1
000180,20200122,1
000180,20200123,1
000180,20200124,1
000180,20200127,1
000180,20200128,1
000180,20200129,1
000180,20200130,1
000180,20200131,1
000180,20200203,1
000180,20200204,1
000180,20200205,1
000180,20200206,1
000180,20200207,1
000180,20200210,1
000180,20200211,1
000180,20200212,1
000180,20200213,1
000180,20200214,1
000180,20200217,1
000180,20200218,1
000180,20200219,1
000180,20200220,1
000180,20200221,1
000180,20200224,1
000180,20200225,1
000180,20200226,1
000180,20200227,1
000180,20200228,1
000180,20200302,1
000180,20200303,1
000180,20200304,1
000180,20200305,1
000180,20200306,1
000180,20200309,1
000180,20200310,1
000180,20200311,1
000180,20200312,1
000180,20200313,1
000180,20200316,1
000180,20200317,1
000180,20200318,1
000180,20200319,1
000180,20200320,1
000180,20200323,1
000180,20200324,1
000180,20200325,1
000180,20200326,1
000180,20200327,1
000180,20200330,1
000180,20200331,1
000180,20200401,1
000180,20200402,1
000180,20200403,1
000180,20200406,1
000180,20200407,1
000180,20200408,1
000180,20200409,1
000180,20200410,1
000180,20200414,1
000180,20200415,1
000180,20200416,1
000180,20200417,1
000180,20200420,1
000180,20200421,1
000180,20200422,1
000180,20200423,1
000180,20200424,1
000180,20200427,1
000180,20200428,1
000180,20200429,1
000180,20200430,1
000180,20200504,1
000180,20200505,1
000180,20200506,1
000180,20200507,1
000180,20200508,1
000180,20200511,1
000180,20200512,1
000180,20200513,1
000180,20200514,1
000180,20200515,1
000180,20200518,1
000180,20200519,1
000180,20200520,1
000180,20200522,1
000180,20200525,1
000180,20200526,1
000180,20200527,1
000180,20200528,1
000180,20200529,1
000180,20200602,1
000180,20200603,1
000180,20200604,1
000180,20200605,1
000180,20200608,1
000180,20200609,1
000180,20200610,1
000180,20200612,1
000180,20200615,1
000180,20200616,1
000180,20200617,1
000180,20200618,1
000180,20200619,1
000180,20200622,1
000180,20200623,1
000180,20200624,1
000180,20200625,1
000180,20200626,1
000180,20200629,1
000180,20200630,1
000180,20200701,1
000180,20200702,1
000180,20200703,1
000180,20200706,1
000180,20200707,1
000180,20200708,1
000180,20200709,1
000180,20200710,1
000180,20200713,1
000180,20200714,1
000180,20200715,1
000180,20200716,1
000180,20200717,1
000180,20200720,1
000180,20200721,1
000180,20200722,1
000180,20200723,1
000180,20200724,1
000180,20200727,1
000180,20200728,1
000180,20200729,1
000180,20200730,1
000180,20200731,1
000180,20200803,1
000180,20200804,1
000180,20200805,1
000180,20200806,1
000180,20200807,1
000180,20200810,1
000180,20200811,1
000180,20200812,1
000180,20200813,1
000180,20200814,1
000180,20200817,1
000180,20200818,1
000180,20200819,1
000180,20200820,1
000180,20200821,1
000180,20200824,1
000180,20200825,1
000180,20200826,1
000180,20200827,1
000180,20200828,1
000180,20200831,1
000180,20200901,1
000180,20200902,1
000180,20200903,1
000180,20200904,1
000180,20200907,1
000180,20200908,1
000180,20200909,1
000180,20200910,1
000180,20200911,1
000180,20200914,1
000180,20200915,1
000180,20200916,1
000180,20200917,1
000180,20200918,1
000180,20200921,1
000180,20200922,1
000180,20200923,1
000180,20200924,1
000180,20200925,1
000180,20200928,1
000180,20200929,1
000180,20200930,1
000180,20201001,1
000180,20201002,1
000180,20201005,1
000180,20201006,1
000180,20201007,1
000180,20201008,1
000180,20201009,1
000180,20201012,1
000180,20201013,1
000180,20201014,1
000180,20201015,1
000180,20201016,1
000180,20201019,1
000180,20201020,1
000180,20201021,1
000180,20201022,1
000180,20201023,1
000180,20201027,1
000180,20201028,1
000180,20201029,1
000180,20201030,1
000180,20201102,1
000180,20201103,1
000180,20201104,1
000180,20201105,1
000180,20201106,1
000180,20201109,1
000180,20201110,1
000180,20201111,1
000180,20201112,1
000180,20201113,1
000180,20201116,1
000180,20201117,1
000180,20201118,1
000180,20201119,1
000180,20201120,1
000180,20201123,1
000180,20201124,1
000180,20201125,1
000180,20201126,1
000180,20201127,1
000180,20201130,1
000180,20201201,1
000180,20201202,1
000180,20201203,1
000180,20201204,1
000180,20201207,1
000180,20201209,1
000180,20201210,1
000180,20201211,1
000181,20191215,1
000181,20191221,1
000181,20191222,1
000181,20191225,1
000181,20191226,1
000181,20191228,1
000181,20191229,1
000181,20200101,1
000181,20200104,1
000181,20200105,1
000181,20200106,1
000181,20200111,1
000181,20200112,1
000181,20200118,1
000181,20200119,1
000181,20200125,1
000181,20200126,1
000181,20200201,1
000181,20200202,1
000181,20200208,1
000181,20200209,1
000181,20200215,1
000181,20200216,1
000181,20200222,1
000181,20200223,1
000181,20200229,1
000181,20200301,1
000181,20200307,1
000181,20200308,1
000181,20200314,1
000181,20200315,1
000181,20200321,1
000181,20200322,1
000181,20200328,1
000181,20200329,1
000181,20200404,1
000181,20200405,1
000181,20201107,1
000181,20201108,1
000181,20201114,1
000181,20201115,1
000181,20201121,1
000181,20201122,1
000181,20201128,1
000181,20201129,1
000181,20201205,1
000181,20201206,1
000181,20201208,1
000181,20201212,1
000182,20200411,1
000182,20200412,1
000182,20200413,1
000182,20200418,1
000182,20200419,1
000182,20200425,1
000182,20200426,1
000182,20200501,1
000182,20200502,1
000182,20200503,1
000182,20200509,1
000182,20200510,1
000182,20200516,1
000182,20200517,1
000182,20200521,1
000182,20200523,1
000182,20200524,1
000182,20200530,1
000182,20200531,1
000182,20200601,1
000182,20200606,1
000182,20200607,1
000182,20200611,1
000182,20200613,1
000182,20200614,1
000182,20200620,1
000182,20200621,1
000182,20200627,1
000182,20200628,1
000182,20200704,1
000182,20200705,1
000182,20200711,1
000182,20200712,1
000182,20200718,1
000182,20200719,1
000182,20200725,1
000182,20200726,1
000182,20200801,1
000182,20200802,1
000182,20200808,1
000182,20200809,1
000182,20200815,1
000182,20200816,1
000182,20200822,1
000182,20200823,1
000182,20200829,1
000182,20200830,1
000182,20200905,1
000182,20200906,1
000182,20200912,1
000182,20200913,1
000182,20200919,1
000182,20200920,1
000182,20200926,1
000182,20200927,1
000182,20201003,1
000182,20201004,1
000182,20201010,1
000182,20201011,1
000182,20201017,1
000182,20201018,1
000182,20201024,1
000182,20201025,1
000182,20201026,1
000182,20201031,1
000182,20201101,1
000183,20191215,1
000183,20191221,1
000183,20191222,1
000183,20191223,1
000183,20191224,1
000183,20191225,1
000183,20191226,1
000183,20191227,1
000183,20191228,1
000183,20191229,1
000183,20191230,1
000183,20191231,1
000183,20200101,1
000183,20200102,1
000183,20200103,1
000183,20200104,1
000183,20200105,1
000183,20200106,1
000183,20200107,1
000183,20200108,1
000183,20200109,1
000183,20200110,1
000183,20200111,1
000183,20200112,1
000183,20200113,1
000183,20200114,1
000183,20200115,1
000183,20200116,1
000183,20200117,1
000183,20200118,1
000183,20200119,1
000183,20200120,1
000183,20200121,1
000183,20200122,1
000183,20200123,1
000183,20200124,1
000183,20200125,1
000183,20200126,1
000183,20200127,1
000183,20200128,1
000183,20200129,1
000183,20200130,1
000183,20200131,1
000183,20200201,1
000183,20200202,1
000183,20200203,1
000183,20200204,1
000183,20200205,1
000183,20200206,1
000183,20200207,1
000183,20200208,1
000183,20200209,1
000183,20200210,1
000183,20200211,1
000183,20200212,1
000183,20200213,1
000183,20200214,1
000183,20200215,1
000183,20200216,1
000183,20200217,1
000183,20200218,1
000183,20200219,1
000183,20200220,1
000183,20200221,1
000183,20200222,1
000183,20200223,1
000183,20200224,1
000183,20200225,1
000183,20200226,1
000183,20200227,1
000183,20200228,1
000183,20200229,1
000183,20200301,1
000183,20200302,1
000183,20200303,1
000183,20200304,1
000183,20200305,1
000183,20200306,1
000183,20200307,1
000183,20200308,1
000183,20200309,1
000183,20200310,1
000183,20200311,1
000183,20200312,1
000183,20200313,1
000183,20200314,1
000183,20200315,1
000183,20200316,1
000183,20200317,1
000183,20200318,1
000183,20200319,1
000183,20200320,1
000183,20200321,1
000183,20200322,1
000183,20200323,1
000183,20200324,1
000183,20200325,1
000183,20200326,1
000183,20200327,1
000183,20200328,1
000183,20200329,1
000183,20200330,1
000183,20200331,1
000183,20200401,1
000183,20200402,1
000183,20200403,1
000183,20200404,1
000183,20200405,1
000183,20200406,1
000183,20200407,1
000183,20200408,1
000183,20200409,1
000183,20200410,1
000183,20200411,1
000183,20200412,1
000183,20200413,1
000183,20200414,1
000183,20200415,1
000183,20200416,1
000183,20200417,1
000183,20200418,1
000183,20200419,1
000183,20200420,1
000183,20200421,1
000183,20200422,1
000183,20200423,1
000183,20200424,1
000183,20200425,1
000183,20200426,1
000183,20200427,1
000183,20200428,1
000183,20200429,1
000183,20200430,1
000183,20200501,1
000183,20200502,1
000183,20200503,1
000183,20200504,1
000183,20200505,1
000183,20200506,1
000183,20200507,1
000183,20200508,1
000183,20200509,1
000183,20200510,1
000183,20200511,1
000183,20200512,1
000183,20200513,1
000183,20200514,1
000183,20200515,1
000183,20200516,1
000183,20200517,1
000183,20200518,1
000183,20200519,1
000183,20200520,1
000183,20200521,1
000183,20200522,1
000183,20200523,1
000183,20200524,1
000183,20200525,1
000183,20200526,1
000183,20200527,1
000183,20200528,1
000183,20200529,1
000183,20200530,1
000183,20200531,1
000183,20200601,1
000183,20200602,1
000183,20200603,1
000183,20200604,1
000183,20200605,1
000183,20200606,1
000183,20200607,1
000183,20200608,1
000183,20200609,1
000183,20200610,1
000183,20200611,1
000183,20200612,1
000183,20200613,1
000183,20200614,1
000183,20200615,1
000183,20200616,1
000183,20200617,1
000183,20200618,1
000183,20200619,1
000183,20200620,1
000183,20200621,1
000183,20200622,1
000183,20200623,1
000183,20200624,1
000183,20200625,1
000183,20200626,1
000183,20200627,1
000183,20200628,1
000183,20200629,1
000183,20200630,1
000183,20200701,1
000183,20200702,1
000183,20200703,1
000183,20200704,1
000183,20200705,1
000183,20200706,1
000183,20200707,1
000183,20200708,1
000183,20200709,1
000183,20200710,1
000183,20200711,1
000183,20200712,1
000183,20200713,1
000183,20200714,1
000183,20200715,1
000183,20200716,1
000183,20200717,1
000183,20200718,1
000183,20200719,1
000183,20200720,1
000183,20200721,1
000183,20200722,1
000183,20200723,1
000183,20200724,1
000183,20200725,1
000183,20200726,1
000183,20200727,1
000183,20200728,1
000183,20200729,1
000183,20200730,1
000183,20200731,1
000183,20200801,1
